class,entity1,entity2
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155399,http://www.wikidata.org/entity/Q51155901
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155688,http://www.wikidata.org/entity/Q51155785
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155592,http://www.wikidata.org/entity/Q51155785
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155506,http://www.wikidata.org/entity/Q51155785
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155399,http://www.wikidata.org/entity/Q51155785
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155592,http://www.wikidata.org/entity/Q51155688
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155506,http://www.wikidata.org/entity/Q51155688
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155399,http://www.wikidata.org/entity/Q51155688
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155506,http://www.wikidata.org/entity/Q51155592
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155399,http://www.wikidata.org/entity/Q51155592
http://www.wikidata.org/entity/Q51119367,http://www.wikidata.org/entity/Q51155399,http://www.wikidata.org/entity/Q51155506
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51156152
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51156152
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51156152
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51156152
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155787,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155689,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51155904
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155689,http://www.wikidata.org/entity/Q51155787
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51155787
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51155787
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51155787
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51155787
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51155689
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51155689
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51155689
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51155689
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51155596
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51155596
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51155596
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51155402
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51155402
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q27925646
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156568,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156370,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156263,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156152,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155904,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155787,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155689,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51156665
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156370,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156263,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156152,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155904,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155787,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155689,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155596,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155402,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q27925646,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q23034771,http://www.wikidata.org/entity/Q51156568
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156263,http://www.wikidata.org/entity/Q51156370
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51156152,http://www.wikidata.org/entity/Q51156370
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155904,http://www.wikidata.org/entity/Q51156370
http://www.wikidata.org/entity/Q51119369,http://www.wikidata.org/entity/Q51155787,http://www.wikidata.org/entity/Q51156370
